locationId,location,parameter,value,unit,country,city,isMobile,isAnalysis,entity,sensorType,date_utc,lat,long
225669,"City Hall, Chiangmai",pm25,33.7,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-27T09:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,34.1,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-27T08:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,34.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-27T07:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.9,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-27T06:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,34.2,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-27T05:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.8,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-27T04:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.4,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-27T03:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.4,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-27T02:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.5,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-27T01:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.6,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-27T00:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.4,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-26T23:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.3,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-26T22:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.2,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-26T21:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.2,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-26T20:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.2,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-26T19:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.4,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-26T18:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.7,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-26T16:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.7,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-26T15:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.5,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-26T14:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.5,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-26T13:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.7,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-26T12:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.5,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-26T10:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.5,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-26T09:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.5,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-26T08:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.5,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-26T06:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.4,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-26T05:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.8,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-26T04:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,34.1,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-26T03:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,34.2,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-26T02:00:00+00:00,18.840732,98.96978
