locationId,location,parameter,value,unit,country,city,isMobile,isAnalysis,entity,sensorType,date_utc,lat,long
225669,"City Hall, Chiangmai",pm25,43.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-29T22:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-29T21:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-29T20:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-29T19:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-29T18:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-29T17:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,45.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-29T16:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,46.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-29T15:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,46.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-29T14:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,46.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-29T13:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,45.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-29T12:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-29T11:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-29T10:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-29T09:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-29T08:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-29T07:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-29T06:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,45.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-29T05:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,45.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-29T04:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,45.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-29T03:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,45.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-29T02:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,45.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-29T01:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,46.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-29T00:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,46.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T23:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,46.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T22:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,46.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T21:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,47.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T20:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,47.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T19:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,48.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T18:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,49.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T17:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,49.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T16:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,49.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T15:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,50.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T14:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,51.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T13:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,51.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T12:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,52.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T11:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,52.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T10:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,53.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T09:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,52.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T08:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,53.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T07:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,53.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T06:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,53.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T05:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,53.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T04:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,53.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T03:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,53.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T02:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,53.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T01:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,52.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-28T00:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,52.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-27T22:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,50.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-27T20:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,50.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-27T19:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,49.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-27T18:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,48.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-27T17:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,47.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-27T16:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,47.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-27T15:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,46.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-27T14:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,45.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-27T13:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,45.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-27T12:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,45.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-27T11:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,45.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-27T09:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-27T08:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-27T07:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,43.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-27T06:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,43.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-27T05:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,42.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-27T03:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,42.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-27T02:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,42.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-27T01:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,42.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-27T00:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,42.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-26T23:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,42.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-26T22:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,41.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-26T21:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,42.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-26T20:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,42.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-26T19:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,42.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-26T18:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,43.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-26T17:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,43.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-26T16:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,43.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-26T15:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,42.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-26T14:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,42.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-26T13:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,42.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-26T12:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,42.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-26T11:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,41.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-26T10:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,41.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-26T09:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,41.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-26T08:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,42.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-26T06:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,42.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-26T05:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,42.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-26T04:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,43.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-26T03:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,43.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-26T02:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,43.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-26T01:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,43.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-26T00:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,43.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T23:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T22:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T21:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T20:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T19:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T18:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T17:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T16:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T15:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,43.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T14:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,43.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T13:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T12:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T11:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T10:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,44.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T09:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,43.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T08:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,43.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T07:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,43.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T06:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,42.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T05:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,42.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T04:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,41.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T03:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,40.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T02:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,40.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T01:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,40.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-25T00:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,40.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-24T23:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,40.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-24T22:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,36.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-24T16:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,36.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-24T15:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,36.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-24T14:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,37.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-24T13:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,36.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-24T12:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,36.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-24T11:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,35.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-24T09:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,35.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-24T08:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,35.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-24T07:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,35.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-24T06:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,34.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-24T05:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,34.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-24T04:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,34.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-24T03:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,34.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-24T02:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,35.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-24T01:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,34.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-24T00:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,34.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-23T23:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,35.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-23T22:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,35.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-23T21:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,35.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-23T20:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,35.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-23T19:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,34.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-23T18:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,34.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-23T17:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,34.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-23T16:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-23T14:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,32.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-23T13:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,31.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-23T12:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,31.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-23T11:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,31.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-23T09:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,32.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-23T08:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,32.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-23T07:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,32.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-23T06:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,32.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-23T05:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,32.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-23T04:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,32.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-23T03:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-23T02:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,32.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-23T01:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-22T00:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,33.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2023-01-21T23:00:00+00:00,18.840732,98.96978
