locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,6.0,"{'utc': '2021-05-30T00:00:00+00:00', 'local': '2021-05-30T07:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,6.0,"{'utc': '2021-05-29T22:00:00+00:00', 'local': '2021-05-30T05:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,6.0,"{'utc': '2021-05-29T21:00:00+00:00', 'local': '2021-05-30T04:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,6.0,"{'utc': '2021-05-29T20:00:00+00:00', 'local': '2021-05-30T03:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,6.0,"{'utc': '2021-05-29T19:00:00+00:00', 'local': '2021-05-30T02:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,6.0,"{'utc': '2021-05-29T18:00:00+00:00', 'local': '2021-05-30T01:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,6.0,"{'utc': '2021-05-29T17:00:00+00:00', 'local': '2021-05-30T00:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,6.0,"{'utc': '2021-05-29T16:00:00+00:00', 'local': '2021-05-29T23:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,6.0,"{'utc': '2021-05-29T14:00:00+00:00', 'local': '2021-05-29T21:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,6.0,"{'utc': '2021-05-29T13:00:00+00:00', 'local': '2021-05-29T20:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,7.0,"{'utc': '2021-05-29T12:00:00+00:00', 'local': '2021-05-29T19:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,7.0,"{'utc': '2021-05-29T10:00:00+00:00', 'local': '2021-05-29T17:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,7.0,"{'utc': '2021-05-29T06:00:00+00:00', 'local': '2021-05-29T13:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,8.0,"{'utc': '2021-05-29T05:00:00+00:00', 'local': '2021-05-29T12:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,8.0,"{'utc': '2021-05-29T04:00:00+00:00', 'local': '2021-05-29T11:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,8.0,"{'utc': '2021-05-29T03:00:00+00:00', 'local': '2021-05-29T10:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,10.0,"{'utc': '2021-05-29T01:00:00+00:00', 'local': '2021-05-29T08:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,11.0,"{'utc': '2021-05-29T00:00:00+00:00', 'local': '2021-05-29T07:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,13.0,"{'utc': '2021-05-28T22:00:00+00:00', 'local': '2021-05-29T05:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,14.0,"{'utc': '2021-05-28T20:00:00+00:00', 'local': '2021-05-29T03:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,15.0,"{'utc': '2021-05-28T18:00:00+00:00', 'local': '2021-05-29T01:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,15.0,"{'utc': '2021-05-28T17:00:00+00:00', 'local': '2021-05-29T00:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,16.0,"{'utc': '2021-05-28T16:00:00+00:00', 'local': '2021-05-28T23:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,17.0,"{'utc': '2021-05-28T14:00:00+00:00', 'local': '2021-05-28T21:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,17.0,"{'utc': '2021-05-28T13:00:00+00:00', 'local': '2021-05-28T20:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,18.0,"{'utc': '2021-05-28T12:00:00+00:00', 'local': '2021-05-28T19:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,18.0,"{'utc': '2021-05-28T11:00:00+00:00', 'local': '2021-05-28T18:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,19.0,"{'utc': '2021-05-28T10:00:00+00:00', 'local': '2021-05-28T17:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,19.0,"{'utc': '2021-05-28T07:00:00+00:00', 'local': '2021-05-28T14:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,20.0,"{'utc': '2021-05-28T03:00:00+00:00', 'local': '2021-05-28T10:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,19.0,"{'utc': '2021-05-28T01:00:00+00:00', 'local': '2021-05-28T08:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,18.0,"{'utc': '2021-05-28T00:00:00+00:00', 'local': '2021-05-28T07:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,18.0,"{'utc': '2021-05-27T23:00:00+00:00', 'local': '2021-05-28T06:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,17.0,"{'utc': '2021-05-27T22:00:00+00:00', 'local': '2021-05-28T05:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,17.0,"{'utc': '2021-05-27T21:00:00+00:00', 'local': '2021-05-28T04:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,17.0,"{'utc': '2021-05-27T20:00:00+00:00', 'local': '2021-05-28T03:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,8.0,"{'utc': '2021-05-26T02:00:00+00:00', 'local': '2021-05-26T09:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,8.0,"{'utc': '2021-05-26T01:00:00+00:00', 'local': '2021-05-26T08:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,8.0,"{'utc': '2021-05-25T21:00:00+00:00', 'local': '2021-05-26T04:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,8.0,"{'utc': '2021-05-25T19:00:00+00:00', 'local': '2021-05-26T02:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,8.0,"{'utc': '2021-05-25T18:00:00+00:00', 'local': '2021-05-26T01:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,5.0,"{'utc': '2021-05-25T05:00:00+00:00', 'local': '2021-05-25T12:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,5.0,"{'utc': '2021-05-25T04:00:00+00:00', 'local': '2021-05-25T11:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,5.0,"{'utc': '2021-05-25T03:00:00+00:00', 'local': '2021-05-25T10:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,12.0,"{'utc': '2021-05-22T02:00:00+00:00', 'local': '2021-05-22T09:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,12.0,"{'utc': '2021-05-22T01:00:00+00:00', 'local': '2021-05-22T08:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,12.0,"{'utc': '2021-05-22T00:00:00+00:00', 'local': '2021-05-22T07:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,14.0,"{'utc': '2021-05-21T02:00:00+00:00', 'local': '2021-05-21T09:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,15.0,"{'utc': '2021-05-20T21:00:00+00:00', 'local': '2021-05-21T04:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,15.0,"{'utc': '2021-05-20T20:00:00+00:00', 'local': '2021-05-21T03:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,16.0,"{'utc': '2021-05-20T17:00:00+00:00', 'local': '2021-05-21T00:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,16.0,"{'utc': '2021-05-20T16:00:00+00:00', 'local': '2021-05-20T23:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,16.0,"{'utc': '2021-05-20T15:00:00+00:00', 'local': '2021-05-20T22:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,16.0,"{'utc': '2021-05-20T14:00:00+00:00', 'local': '2021-05-20T21:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,17.0,"{'utc': '2021-05-20T13:00:00+00:00', 'local': '2021-05-20T20:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,17.0,"{'utc': '2021-05-20T12:00:00+00:00', 'local': '2021-05-20T19:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,18.0,"{'utc': '2021-05-20T08:00:00+00:00', 'local': '2021-05-20T15:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,18.0,"{'utc': '2021-05-20T07:00:00+00:00', 'local': '2021-05-20T14:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,18.0,"{'utc': '2021-05-20T06:00:00+00:00', 'local': '2021-05-20T13:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
225648,"Natural Resources and Environment Office, Mae Hongson",pm25,18.0,"{'utc': '2021-05-20T05:00:00+00:00', 'local': '2021-05-20T12:00:00+07:00'}",µg/m³,"{'latitude': 19.30455, 'longitude': 97.97165}",MM,,False,,Governmental Organization,reference grade
